Country,Feature,Coefficient,Percentage_Effect,Train_Adj_R2,Test_MSE
Georgia,"Crude Death Rate (deaths per 1,000 population)",0.103260446,9.369685943,0.990064131,0.001876656
Georgia,"Population Density, as of 1 July (persons per square km)",-0.086227479,7.824142016,0.990064131,0.001876656
Georgia,Births by women aged 15 to 19 ,0.059574971,5.405736581,0.990064131,0.001876656
Georgia,"Population Sex Ratio, as of 1 July (males per 100 females)",0.047205134,4.283317521,0.990064131,0.001876656
Georgia,DailyIncome,-0.025307003,2.296316499,0.990064131,0.001876656
Georgia,Sex Ratio at Birth (males per 100 female births),-0.024886779,2.258186131,0.990064131,0.001876656
Georgia,Female Life Expectancy at Age 15 (years),0.016050115,1.456361457,0.990064131,0.001876656
Georgia,employment_rate_15_24,0.008744891,0.79349726,0.990064131,0.001876656
Georgia,"Net Migration Rate (per 1,000 population)",0.006122545,0.555549814,0.990064131,0.001876656
Georgia,Female Deaths ,0.004594397,0.416888119,0.990064131,0.001876656
Georgia,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.000403723,0.036633187,0.990064131,0.001876656
Georgia,Population Annual Doubling Time (years),0,0,0.990064131,0.001876656
Georgia,Population Growth Rate (percentage),0,0,0.990064131,0.001876656
Georgia,female_years_schooling,0,0,0.990064131,0.001876656
Georgia,Male Deaths ,0,0,0.990064131,0.001876656
Georgia,Male Life Expectancy at Age 15 (years),0,0,0.990064131,0.001876656
Georgia,EmploymentRate15,0,0,0.990064131,0.001876656
Georgia,Net Number of Migrants ,0,0,0.990064131,0.001876656
Ghana,"Population Density, as of 1 July (persons per square km)",-0.416586179,17.8561973,0.999238814,0.003093668
Ghana,"Rate of Natural Change (per 1,000 population)",0.345792649,14.82176338,0.999238814,0.003093668
Ghana,Male Deaths ,0.264917962,11.35521925,0.999238814,0.003093668
Ghana,Population Annual Doubling Time (years),0.199169036,8.537012925,0.999238814,0.003093668
Ghana,Female Life Expectancy at Age 15 (years),0.180311094,7.728702064,0.999238814,0.003093668
Ghana,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.166704425,7.145477344,0.999238814,0.003093668
Ghana,"Median Age, as of 1 July (years)",-0.149636775,6.413904061,0.999238814,0.003093668
Ghana,DailyIncome,-0.131132511,5.620752956,0.999238814,0.003093668
Ghana,"Population Sex Ratio, as of 1 July (males per 100 females)",0.09421652,4.03841716,0.999238814,0.003093668
Ghana,Female Deaths ,-0.0809972,3.471795412,0.999238814,0.003093668
Ghana,Population Growth Rate (percentage),0.073157393,3.135756567,0.999238814,0.003093668
Ghana,"Net Migration Rate (per 1,000 population)",0.064235934,2.753354715,0.999238814,0.003093668
Ghana,Male Life Expectancy at Age 15 (years),0.056124541,2.405674807,0.999238814,0.003093668
Ghana,"Crude Death Rate (deaths per 1,000 population)",0.03628647,1.555352524,0.999238814,0.003093668
Ghana,Mean Age Childbearing (years),-0.029456978,1.262618968,0.999238814,0.003093668
Ghana,female_years_schooling,-0.009419177,0.40373565,0.999238814,0.003093668
Ghana,Births by women aged 15 to 19 ,-0.009053097,0.388044287,0.999238814,0.003093668
Ghana,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.008676982,0.371922806,0.999238814,0.003093668
Ghana,EmploymentRate15,-0.00743062,0.31849979,0.999238814,0.003093668
Ghana,Net Number of Migrants ,0.005090912,0.218212541,0.999238814,0.003093668
Ghana,employment_rate_15_24,0.002530038,0.108445391,0.999238814,0.003093668
Ghana,Sex Ratio at Birth (males per 100 female births),0.002079644,0.08914011,0.999238814,0.003093668
Guinea,"Population Density, as of 1 July (persons per square km)",-0.422365065,70.06176061,0.994443375,0.003787616
Guinea,"Crude Death Rate (deaths per 1,000 population)",0.070963748,11.77144026,0.994443375,0.003787616
Guinea,Male Life Expectancy at Age 15 (years),-0.052902239,8.775403831,0.994443375,0.003787616
Guinea,"Rate of Natural Change (per 1,000 population)",0.044174118,7.327586331,0.994443375,0.003787616
Guinea,Births by women aged 15 to 19 ,-0.010449827,1.733413361,0.994443375,0.003787616
Guinea,Mean Age Childbearing (years),0.001991779,0.330395614,0.994443375,0.003787616
Guinea,Male Deaths ,0,0,0.994443375,0.003787616
Guinea,Net Number of Migrants ,0,0,0.994443375,0.003787616
Guinea,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.994443375,0.003787616
Guinea,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.994443375,0.003787616
Guinea,Female Life Expectancy at Age 15 (years),0,0,0.994443375,0.003787616
Guinea,Female Deaths ,0,0,0.994443375,0.003787616
Guinea,DailyIncome,0,0,0.994443375,0.003787616
Guinea,Sex Ratio at Birth (males per 100 female births),0,0,0.994443375,0.003787616
Guinea,female_years_schooling,0,0,0.994443375,0.003787616
Guinea,Population Annual Doubling Time (years),0,0,0.994443375,0.003787616
Guinea,Population Growth Rate (percentage),0,0,0.994443375,0.003787616
Guinea,"Median Age, as of 1 July (years)",0,0,0.994443375,0.003787616
Guinea,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.994443375,0.003787616
Guinea,employment_rate_15_24,0,0,0.994443375,0.003787616
Guinea,EmploymentRate15,0,0,0.994443375,0.003787616
Guinea,"Net Migration Rate (per 1,000 population)",0,0,0.994443375,0.003787616
Gambia,"Rate of Natural Change (per 1,000 population)",0.266008362,45.89199178,0.998906955,2.02993E-05
Gambia,"Population Sex Ratio, as of 1 July (males per 100 females)",-0.086206889,14.87248675,0.998906955,2.02993E-05
Gambia,"Median Age, as of 1 July (years)",-0.07938094,13.69486812,0.998906955,2.02993E-05
Gambia,Female Life Expectancy at Age 15 (years),-0.056239909,9.70255748,0.998906955,2.02993E-05
Gambia,Population Annual Doubling Time (years),-0.044570829,7.689397789,0.998906955,2.02993E-05
Gambia,"Population Density, as of 1 July (persons per square km)",-0.038440574,6.631800985,0.998906955,2.02993E-05
Gambia,Sex Ratio at Birth (males per 100 female births),-0.004109924,0.709047625,0.998906955,2.02993E-05
Gambia,employment_rate_15_24,0.002768522,0.477627787,0.998906955,2.02993E-05
Gambia,female_years_schooling,0.001914097,0.33022168,0.998906955,2.02993E-05
Gambia,DailyIncome,0,0,0.998906955,2.02993E-05
Gambia,"Crude Death Rate (deaths per 1,000 population)",0,0,0.998906955,2.02993E-05
Gambia,Net Number of Migrants ,0,0,0.998906955,2.02993E-05
Gambia,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.998906955,2.02993E-05
Gambia,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.998906955,2.02993E-05
Gambia,Male Life Expectancy at Age 15 (years),0,0,0.998906955,2.02993E-05
Gambia,Mean Age Childbearing (years),0,0,0.998906955,2.02993E-05
Gambia,Female Deaths ,0,0,0.998906955,2.02993E-05
Gambia,Male Deaths ,0,0,0.998906955,2.02993E-05
Gambia,Births by women aged 15 to 19 ,0,0,0.998906955,2.02993E-05
Gambia,Population Growth Rate (percentage),0,0,0.998906955,2.02993E-05
Gambia,EmploymentRate15,0,0,0.998906955,2.02993E-05
Gambia,"Net Migration Rate (per 1,000 population)",0,0,0.998906955,2.02993E-05
Guinea-Bissau,"Population Density, as of 1 July (persons per square km)",-0.632308207,29.39836645,0.999559259,0.009933747
Guinea-Bissau,Male Deaths ,0.265674597,12.3522027,0.999559259,0.009933747
Guinea-Bissau,EmploymentRate15,-0.142777037,6.638236866,0.999559259,0.009933747
Guinea-Bissau,employment_rate_15_24,0.127658671,5.935327669,0.999559259,0.009933747
Guinea-Bissau,"Rate of Natural Change (per 1,000 population)",0.11989459,5.574346581,0.999559259,0.009933747
Guinea-Bissau,DailyIncome,0.111445603,5.181521656,0.999559259,0.009933747
Guinea-Bissau,"Population Sex Ratio, as of 1 July (males per 100 females)",0.102624757,4.771407664,0.999559259,0.009933747
Guinea-Bissau,Male Life Expectancy at Age 15 (years),0.10121438,4.705833975,0.999559259,0.009933747
Guinea-Bissau,Net Number of Migrants ,0.098308593,4.570733106,0.999559259,0.009933747
Guinea-Bissau,"Median Age, as of 1 July (years)",-0.082580728,3.839485982,0.999559259,0.009933747
Guinea-Bissau,"Net Migration Rate (per 1,000 population)",-0.061178546,2.844418726,0.999559259,0.009933747
Guinea-Bissau,"Crude Death Rate (deaths per 1,000 population)",-0.061095696,2.84056674,0.999559259,0.009933747
Guinea-Bissau,Births by women aged 15 to 19 ,0.051881521,2.4121654,0.999559259,0.009933747
Guinea-Bissau,Mean Age Childbearing (years),0.047441314,2.205723602,0.999559259,0.009933747
Guinea-Bissau,Female Life Expectancy at Age 15 (years),0.043582201,2.026299035,0.999559259,0.009933747
Guinea-Bissau,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.036014841,1.674464248,0.999559259,0.009933747
Guinea-Bissau,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.022491756,1.045725601,0.999559259,0.009933747
Guinea-Bissau,Population Annual Doubling Time (years),0.016732258,0.777945068,0.999559259,0.009933747
Guinea-Bissau,Female Deaths ,0.011772722,0.547357758,0.999559259,0.009933747
Guinea-Bissau,Sex Ratio at Birth (males per 100 female births),-0.011238518,0.522520625,0.999559259,0.009933747
Guinea-Bissau,Population Growth Rate (percentage),0.002911157,0.135350543,0.999559259,0.009933747
Guinea-Bissau,female_years_schooling,0,0,0.999559259,0.009933747
Equatorial Guinea,"Population Density, as of 1 July (persons per square km)",-0.530986328,41.90625452,0.999860787,0.001958472
Equatorial Guinea,"Median Age, as of 1 July (years)",-0.094824784,7.483717212,0.999860787,0.001958472
Equatorial Guinea,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.084159504,6.641996979,0.999860787,0.001958472
Equatorial Guinea,"Population Sex Ratio, as of 1 July (males per 100 females)",0.083813131,6.61466068,0.999860787,0.001958472
Equatorial Guinea,Female Life Expectancy at Age 15 (years),-0.082357357,6.499768796,0.999860787,0.001958472
Equatorial Guinea,Male Deaths ,0.068323638,5.392206208,0.999860787,0.001958472
Equatorial Guinea,"Net Migration Rate (per 1,000 population)",-0.050959896,4.021833084,0.999860787,0.001958472
Equatorial Guinea,Population Annual Doubling Time (years),-0.041636018,3.285978363,0.999860787,0.001958472
Equatorial Guinea,"Crude Death Rate (deaths per 1,000 population)",0.034589029,2.729819187,0.999860787,0.001958472
Equatorial Guinea,EmploymentRate15,-0.032702065,2.58089711,0.999860787,0.001958472
Equatorial Guinea,Mean Age Childbearing (years),-0.031652564,2.498068817,0.999860787,0.001958472
Equatorial Guinea,employment_rate_15_24,0.029246908,2.308210802,0.999860787,0.001958472
Equatorial Guinea,"Rate of Natural Change (per 1,000 population)",0.025742163,2.031610978,0.999860787,0.001958472
Equatorial Guinea,Male Life Expectancy at Age 15 (years),-0.02060217,1.625954826,0.999860787,0.001958472
Equatorial Guinea,Net Number of Migrants ,0.013858225,1.093712386,0.999860787,0.001958472
Equatorial Guinea,Female Deaths ,0.012461345,0.983468468,0.999860787,0.001958472
Equatorial Guinea,Population Growth Rate (percentage),0.011051569,0.872206729,0.999860787,0.001958472
Equatorial Guinea,DailyIncome,-0.008587934,0.677772938,0.999860787,0.001958472
Equatorial Guinea,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.007990052,0.63058714,0.999860787,0.001958472
Equatorial Guinea,Sex Ratio at Birth (males per 100 female births),-0.001523654,0.120249111,0.999860787,0.001958472
Equatorial Guinea,Births by women aged 15 to 19 ,1.30E-05,0.001025661,0.999860787,0.001958472
Equatorial Guinea,female_years_schooling,0,0,0.999860787,0.001958472
Greece,"Rate of Natural Change (per 1,000 population)",0.20818297,32.05203534,0.977982228,0.000673048
Greece,"Median Age, as of 1 July (years)",0.113704827,17.50609642,0.977982228,0.000673048
Greece,Female Deaths ,0.078336484,12.06075474,0.977982228,0.000673048
Greece,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.064232,9.889215849,0.977982228,0.000673048
Greece,Male Deaths ,0.037856676,5.828447469,0.977982228,0.000673048
Greece,Male Life Expectancy at Age 15 (years),0.02972712,4.576813901,0.977982228,0.000673048
Greece,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.025553916,3.934303687,0.977982228,0.000673048
Greece,"Population Density, as of 1 July (persons per square km)",-0.021406694,3.295793598,0.977982228,0.000673048
Greece,"Crude Death Rate (deaths per 1,000 population)",0.020098455,3.094376041,0.977982228,0.000673048
Greece,DailyIncome,0.011513648,1.772651431,0.977982228,0.000673048
Greece,Female Life Expectancy at Age 15 (years),0.009578956,1.474784538,0.977982228,0.000673048
Greece,Births by women aged 15 to 19 ,0.008236419,1.268086426,0.977982228,0.000673048
Greece,EmploymentRate15,-0.00732331,1.127503348,0.977982228,0.000673048
Greece,employment_rate_15_24,0.004758852,0.732677055,0.977982228,0.000673048
Greece,"Population Sex Ratio, as of 1 July (males per 100 females)",0.003009623,0.463364303,0.977982228,0.000673048
Greece,Sex Ratio at Birth (males per 100 female births),0.002256088,0.347349336,0.977982228,0.000673048
Greece,Population Growth Rate (percentage),0.002235065,0.344112658,0.977982228,0.000673048
Greece,Population Annual Doubling Time (years),0.000901451,0.138788156,0.977982228,0.000673048
Greece,female_years_schooling,-0.000603047,0.092845696,0.977982228,0.000673048
Greece,Net Number of Migrants ,0,0,0.977982228,0.000673048
Greece,Mean Age Childbearing (years),0,0,0.977982228,0.000673048
Greece,"Net Migration Rate (per 1,000 population)",0,0,0.977982228,0.000673048
Grenada,"Rate of Natural Change (per 1,000 population)",0.306915314,45.76709347,0.987398503,0.00279715
Grenada,"Median Age, as of 1 July (years)",-0.129226901,19.27026568,0.987398503,0.00279715
Grenada,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.064555458,9.626484996,0.987398503,0.00279715
Grenada,Sex Ratio at Birth (males per 100 female births),-0.059285659,8.840654645,0.987398503,0.00279715
Grenada,DailyIncome,-0.052623446,7.847188006,0.987398503,0.00279715
Grenada,Female Deaths ,0.030146627,4.4954534,0.987398503,0.00279715
Grenada,Net Number of Migrants ,-0.022882704,3.412260062,0.987398503,0.00279715
Grenada,Population Annual Doubling Time (years),0.002931715,0.437176258,0.987398503,0.00279715
Grenada,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.002034766,0.303423487,0.987398503,0.00279715
Grenada,Male Deaths ,0,0,0.987398503,0.00279715
Grenada,Female Life Expectancy at Age 15 (years),0,0,0.987398503,0.00279715
Grenada,Male Life Expectancy at Age 15 (years),0,0,0.987398503,0.00279715
Grenada,"Crude Death Rate (deaths per 1,000 population)",0,0,0.987398503,0.00279715
Grenada,Mean Age Childbearing (years),0,0,0.987398503,0.00279715
Grenada,female_years_schooling,0,0,0.987398503,0.00279715
Grenada,Births by women aged 15 to 19 ,0,0,0.987398503,0.00279715
Grenada,Population Growth Rate (percentage),0,0,0.987398503,0.00279715
Grenada,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.987398503,0.00279715
Grenada,"Population Density, as of 1 July (persons per square km)",0,0,0.987398503,0.00279715
Grenada,employment_rate_15_24,0,0,0.987398503,0.00279715
Grenada,EmploymentRate15,0,0,0.987398503,0.00279715
Grenada,"Net Migration Rate (per 1,000 population)",0,0,0.987398503,0.00279715
Guatemala,"Rate of Natural Change (per 1,000 population)",0.597215887,63.46338953,0.998899818,0.002054546
Guatemala,"Population Density, as of 1 July (persons per square km)",-0.109701697,11.6574955,0.998899818,0.002054546
Guatemala,Male Life Expectancy at Age 15 (years),-0.105004819,11.15837988,0.998899818,0.002054546
Guatemala,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.077003502,8.182808558,0.998899818,0.002054546
Guatemala,Births by women aged 15 to 19 ,-0.046771787,4.970222965,0.998899818,0.002054546
Guatemala,"Population Sex Ratio, as of 1 July (males per 100 females)",0.005342318,0.56770357,0.998899818,0.002054546
Guatemala,DailyIncome,0,0,0.998899818,0.002054546
Guatemala,Male Deaths ,0,0,0.998899818,0.002054546
Guatemala,Net Number of Migrants ,0,0,0.998899818,0.002054546
Guatemala,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.998899818,0.002054546
Guatemala,Female Life Expectancy at Age 15 (years),0,0,0.998899818,0.002054546
Guatemala,"Crude Death Rate (deaths per 1,000 population)",0,0,0.998899818,0.002054546
Guatemala,Female Deaths ,0,0,0.998899818,0.002054546
Guatemala,Mean Age Childbearing (years),0,0,0.998899818,0.002054546
Guatemala,Sex Ratio at Birth (males per 100 female births),0,0,0.998899818,0.002054546
Guatemala,female_years_schooling,0,0,0.998899818,0.002054546
Guatemala,Population Annual Doubling Time (years),0,0,0.998899818,0.002054546
Guatemala,Population Growth Rate (percentage),0,0,0.998899818,0.002054546
